OXY_Open,OXY_High,OXY_Low,OXY_Adj_Close,OXY_Adj_PD,OXY_Volume,OIL_Open,OIL_Close,OIL_High,OIL_Low,Max/Min Label,Rel_Max,Rel_Min,Max/Min Label_P,Rel_Max_P,Rel_Min_P,Max/Min Label_dP,Rel_Max_dP,Rel_Min_dP
73.64,73.69,72.55,57.53,-0.009810671256,4722100,49.41,48.3,49.72,47.98,0,#N/A,#N/A,1,-0.009810671256,#N/A,0,#N/A,#N/A
72.45,72.84,67.66,54.45,-0.05353728489,13046300,0,48.14,49.26,47.72,0,#N/A,#N/A,2,#N/A,-0.05353728489,2,#N/A,-0.05353728489
68.72,68.87,67.1,53.49,-0.01763085399,5810300,47.9,46.86,48.02,46.46,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
68,68,66.83,53.23,-0.00486072163,7863000,47.15,46.35,47.52,45.99,0,#N/A,#N/A,1,-0.00486072163,#N/A,0,#N/A,#N/A
67.41,68.27,66.56,52.55,-0.01277475108,7713900,46.43,45.58,46.56,45.08,2,#N/A,52.55,2,#N/A,-0.01277475108,0,#N/A,#N/A
67.47,67.82,66.8,53.07,0.009895337774,5855500,45.7,46.15,46.38,45.38,1,53.07,#N/A,1,0.009895337774,#N/A,1,0.009895337774,#N/A
67.09,67.43,66.46,52.78,-0.005464480874,4283000,46.3,46.04,46.69,45.6,2,#N/A,52.78,2,#N/A,-0.005464480874,0,#N/A,#N/A
66.75,67.66,66.12,52.79,0.0001894657067,8582900,46.04,46.36,46.95,44.4,1,52.79,#N/A,1,0.0001894657067,#N/A,0,#N/A,#N/A
66.79,66.98,65.6,51.86,-0.01761697291,9215400,46.36,45.84,46.92,45.56,0,#N/A,#N/A,2,#N/A,-0.01761697291,2,#N/A,-0.01761697291
65.37,65.37,64.4,51.25,-0.01176243733,7290200,45.8,44.75,45.89,44.19,2,#N/A,51.25,0,#N/A,#N/A,0,#N/A,#N/A
64.57,66.06,64.37,51.9,0.01268292683,8700300,44.54,44.43,44.99,43.57,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
66.3,68.84,66.19,54.05,0.04142581888,7442800,44.7,46.95,47.25,44.67,0,#N/A,#N/A,1,0.04142581888,#N/A,1,0.04142581888,#N/A
68.28,69.88,68.16,54.39,0.006290471785,7106400,46.88,46.63,47.56,46.25,1,54.39,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
69.55,70.29,67.7,53.51,-0.01617944475,6668000,46.44,46.49,47.62,45.97,2,#N/A,53.51,2,#N/A,-0.01617944475,2,#N/A,-0.01617944475
68.03,68.85,67.93,53.83,0.005980190619,5490200,46.05,46.86,0,0,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
69.3,70.25,69.11,54.63,0.01486160134,4330900,46.92,48.9,49.15,46.92,0,#N/A,#N/A,1,0.01486160134,#N/A,1,0.01486160134,#N/A
69.83,70.15,68.72,54.68,0.0009152480322,5663100,49.25,49.12,49.96,48.14,0,#N/A,#N/A,2,#N/A,0.0009152480322,0,#N/A,#N/A
69.47,69.96,69.27,55.04,0.006583760059,1319200,48.96,47.24,49.02,46.85,1,55.04,#N/A,1,0.006583760059,#N/A,0,#N/A,#N/A
70.18,70.18,68.28,53.97,-0.01944040698,3836700,46.71,48.24,48.81,46.28,0,#N/A,#N/A,2,#N/A,-0.01944040698,2,#N/A,-0.01944040698
67.38,68,66.85,53.32,-0.012043728,3975300,48.07,46.38,48.1,45.92,2,#N/A,53.32,0,#N/A,#N/A,0,#N/A,#N/A
69.46,72.05,68.97,56.31,0.05607651913,9434900,46.54,50.47,50.49,46.51,1,56.31,#N/A,1,0.05607651913,#N/A,1,0.05607651913,#N/A
72.9,72.96,71.1,56.24,-0.001243118451,5690800,51.72,53.94,54.53,51.51,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
71.1,71.54,70.66,55.91,-0.005867709815,4153300,53.88,54.46,54.5,52.84,2,#N/A,55.91,2,#N/A,-0.005867709815,0,#N/A,#N/A
71.29,72.13,70.94,56.01,0.001788588803,4933400,54.4,54.94,55.33,53.77,1,56.01,#N/A,1,0.001788588803,#N/A,1,0.001788588803,#N/A
70.48,71.26,70.1,55.56,-0.008034279593,4643800,54.5,53.93,54.94,53.51,0,#N/A,#N/A,2,#N/A,-0.008034279593,2,#N/A,-0.008034279593
68.96,69.37,68.12,55.3,-0.00467962563,6258100,53.15,53.89,54.05,52.81,2,#N/A,55.3,0,#N/A,#N/A,0,#N/A,#N/A
69.48,70.79,69.31,56.3,0.01808318264,4563500,53.97,54.33,54.46,53.77,0,#N/A,#N/A,1,0.01808318264,#N/A,1,0.01808318264,#N/A
72.25,72.47,71.28,56.95,0.01154529307,5439500,55.88,55.69,57.89,55.11,0,#N/A,#N/A,2,#N/A,0.01154529307,0,#N/A,#N/A
72,72.89,71.45,57.72,0.01352063213,4355500,55.7,55.72,56.44,55.13,1,57.72,#N/A,1,0.01352063213,#N/A,0,#N/A,#N/A
71.72,72.3,70.81,56.61,-0.01923076923,3741200,55.16,53.9,55.81,53.52,2,#N/A,56.61,2,#N/A,-0.01923076923,2,#N/A,-0.01923076923
70.32,71.64,69.8,56.88,0.004769475358,4855300,53.76,54.02,54.5,53.15,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
72.24,73.51,71.69,58.59,0.03006329114,9264700,54.11,55.21,55.38,53.71,1,58.59,#N/A,1,0.03006329114,#N/A,1,0.03006329114,#N/A
73.21,73.26,72.22,57.81,-0.01331285202,3490900,55.4,54.92,55.8,54.69,0,#N/A,#N/A,2,#N/A,-0.01331285202,2,#N/A,-0.01331285202
72.57,72.87,71.99,57.74,-0.001210863172,2953100,55.02,55.35,55.92,54.75,0,#N/A,#N/A,1,-0.001210863172,#N/A,0,#N/A,#N/A
72.71,72.71,72.05,57.56,-0.00311742293,2450400,55.52,54.46,55.87,54.32,2,#N/A,57.56,2,#N/A,-0.00311742293,0,#N/A,#N/A
72.08,72.62,71.73,57.72,0.002779708131,3700600,54.55,55.05,55.23,54.05,1,57.72,#N/A,1,0.002779708131,#N/A,0,#N/A,#N/A
72.22,72.51,71.6,57.52,-0.003465003465,2344200,54.84,55.16,55.25,54.26,2,#N/A,57.52,2,#N/A,-0.003465003465,0,#N/A,#N/A
72.1,72.54,71.81,57.72,0.00347705146,2200500,55.18,56.09,57.15,55.04,1,57.72,#N/A,1,0.00347705146,#N/A,1,0.00347705146,#N/A
72.33,72.53,71.63,57.33,-0.006756756757,2373400,56.06,56.22,56.56,55.89,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
71.51,71.85,71.02,56.82,-0.008895866039,2641600,57,56.82,57.2,56.46,2,#N/A,56.82,2,#N/A,-0.008895866039,0,#N/A,#N/A
72.27,72.96,71.18,57.65,0.01460753256,4393600,57.05,55.47,58.37,55.3,1,57.65,#N/A,1,0.01460753256,#N/A,1,0.01460753256,#N/A
71.93,72.2,71.07,57.02,-0.01092801388,4151400,55.73,56.46,56.55,55.33,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
71.32,71.48,70.54,56.34,-0.01192564013,4769900,56.35,56.89,57.35,56.01,2,#N/A,56.34,2,#N/A,-0.01192564013,2,#N/A,-0.01192564013
70.62,71.39,70.34,56.7,0.006389776358,3935600,56.88,57.1,57.47,56.28,1,56.7,#N/A,1,0.006389776358,#N/A,1,0.006389776358,#N/A
70.52,70.81,69.9,56.22,-0.008465608466,5543700,56.81,54.94,57,54.74,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
70.49,70.76,69.29,55.32,-0.01600853789,3993200,54.95,53.64,55.36,53.58,0,#N/A,#N/A,2,#N/A,-0.01600853789,2,#N/A,-0.01600853789
69.4,69.94,68.88,55.32,0,6423200,53.8,55.1,55.67,53.7,0,#N/A,#N/A,1,0,#N/A,0,#N/A,#N/A
69.53,69.64,68.47,55.07,-0.004519161244,5343000,55.19,56.01,56.43,55.01,2,#N/A,55.07,2,#N/A,-0.004519161244,0,#N/A,#N/A
68.94,69.38,68.66,55.11,0.000726348284,3739700,56,55.45,56.21,55.28,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
69.74,70.16,69.09,55.63,0.009435674106,3776400,55.74,55.47,56.95,55.4,1,55.63,#N/A,1,0.009435674106,#N/A,1,0.009435674106,#N/A
69.29,69.88,69.06,55.3,-0.005932051052,3659300,55.48,53.92,55.9,53.77,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
69.58,69.75,68.38,54.83,-0.008499095841,3901100,54.29,54.16,54.77,53.9,0,#N/A,#N/A,2,#N/A,-0.008499095841,0,#N/A,#N/A
69.35,69.4,68.27,54.72,-0.002006200985,4239100,54.33,55.49,55.8,54.18,0,#N/A,#N/A,1,-0.002006200985,#N/A,0,#N/A,#N/A
68.29,68.58,67.65,54.24,-0.008771929825,3129400,55.7,55.23,55.75,54.65,0,#N/A,#N/A,2,#N/A,-0.008771929825,2,#N/A,-0.008771929825
68.44,68.5,67.61,54.14,-0.001843657817,4946800,55.42,55.44,55.87,55.07,2,#N/A,54.14,0,#N/A,#N/A,0,#N/A,#N/A
68.1,69.25,67.91,54.35,0.003878832656,6147400,55.24,55.08,55.65,54.75,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
68.28,68.57,67.85,54.68,0.00607175713,3698700,55.39,56.24,56.55,55.21,1,54.68,#N/A,1,0.00607175713,#N/A,1,0.00607175713,#N/A
68,68.09,67.33,54.06,-0.01133869788,5538400,55.25,55.7,56,54.9,0,#N/A,#N/A,2,#N/A,-0.01133869788,2,#N/A,-0.01133869788
67.93,68.1,67.02,53.93,-0.002404735479,3975700,55.55,56.8,56.83,55.36,2,#N/A,53.93,0,#N/A,#N/A,0,#N/A,#N/A
67.6,69.1,67.26,54.64,0.01316521417,4889000,56.53,56.56,57.45,56.33,0,#N/A,#N/A,1,0.01316521417,#N/A,1,0.01316521417,#N/A
68.4,69.83,68.11,55.19,0.0100658858,4069400,56.92,56.81,57.3,56.39,1,55.19,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
68.95,69.28,67.99,54.4,-0.01431418735,3799300,56.85,55.72,57.13,55.65,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
67.91,67.95,66.35,53.3,-0.02022058824,4857200,55.91,55.05,55.98,54.58,0,#N/A,#N/A,2,#N/A,-0.02022058824,2,#N/A,-0.02022058824
66.6,67.2,65.63,53.26,-0.0007504690432,5676700,54.5,55.12,55.68,54.44,2,#N/A,53.26,0,#N/A,#N/A,0,#N/A,#N/A
66.77,68.33,66.16,54.4,0.02140443109,6777800,55.3,55.63,55.92,55.23,0,#N/A,#N/A,1,0.02140443109,#N/A,1,0.02140443109,#N/A
68.57,69.9,68.16,54.62,0.004044117647,7394500,55.66,56.7,56.88,55.59,1,54.62,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
67.39,67.71,66.88,53.76,-0.0157451483,6124000,56.68,55.59,56.81,55.41,0,#N/A,#N/A,2,#N/A,-0.0157451483,2,#N/A,-0.0157451483
67.5,67.75,65.71,53.58,-0.003348214286,8697000,55.75,55.97,56.46,55.53,2,#N/A,53.58,0,#N/A,#N/A,0,#N/A,#N/A
66.87,67.66,66.75,53.62,0.0007465472191,4673900,55.82,55.75,56.25,55.56,1,53.62,#N/A,1,0.0007465472191,#N/A,1,0.0007465472191,#N/A
67.38,67.38,66.36,53,-0.01156284968,4905200,55.74,55.65,56.24,55.13,0,#N/A,#N/A,2,#N/A,-0.01156284968,2,#N/A,-0.01156284968
66.16,66.28,65.39,52.87,-0.002452830189,5259200,55.73,55.81,55.88,55.1,2,#N/A,52.87,0,#N/A,#N/A,0,#N/A,#N/A
67,67.25,66.59,53.43,0.01059201816,4796100,56.17,56.66,57.31,56.1,1,53.43,#N/A,1,0.01059201816,#N/A,1,0.01059201816,#N/A
66.58,66.96,65.88,52.58,-0.01590866554,5177700,56.74,55.84,57.01,55.64,0,#N/A,#N/A,2,#N/A,-0.01590866554,2,#N/A,-0.01590866554
66.51,66.61,65.08,52.05,-0.01007987828,6441500,56.2,56.58,57.26,56.18,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
65.03,65.13,64.19,51.76,-0.005571565802,5286600,56.4,55.99,56.66,55.74,2,#N/A,51.76,0,#N/A,#N/A,0,#N/A,#N/A
64.93,65.7,64.66,52.23,0.009080370943,5015700,55.96,55.93,56.77,55.86,0,#N/A,#N/A,1,0.009080370943,#N/A,0,#N/A,#N/A
65.23,65.68,65.04,52.29,0.001148765078,5309400,56.02,55.59,56.15,55.23,0,#N/A,#N/A,2,#N/A,0.001148765078,0,#N/A,#N/A
66.21,66.79,65.95,52.84,0.01051826353,5277000,56.45,56.36,57.05,56.24,1,52.84,#N/A,1,0.01051826353,#N/A,1,0.01051826353,#N/A
65.84,66.14,65.37,52.25,-0.0111657835,5647000,56.31,55.08,56.44,55.03,0,#N/A,#N/A,2,#N/A,-0.0111657835,2,#N/A,-0.0111657835
65.38,65.48,64.64,51.74,-0.00976076555,5070100,55.18,55.9,55.95,55.09,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
64.82,65.04,64.49,51.64,-0.001932740626,5100800,55.8,56.01,56.25,55.32,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
64.86,64.97,64.5,51.61,-0.0005809450039,5391600,55.95,55.92,56.65,55.56,0,#N/A,#N/A,1,-0.0005809450039,#N/A,0,#N/A,#N/A
61.87,62.59,61.01,50.45,-0.02247626429,8182500,53.49,52.19,53.86,51.5,2,#N/A,50.45,2,#N/A,-0.02247626429,2,#N/A,-0.02247626429
63,63.05,62.19,50.53,0.001585728444,6070000,52.33,51.37,53.02,51.14,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
62.51,63.29,62.5,50.76,0.004551751435,6118100,51.49,51.35,51.7,50.85,0,#N/A,#N/A,1,0.004551751435,#N/A,0,#N/A,#N/A
62.36,63.25,61.8,50.89,0.00256107171,5747000,51.34,50.92,51.86,50.25,0,#N/A,#N/A,2,#N/A,0.00256107171,0,#N/A,#N/A
64.3,65.21,63.69,52.52,0.03202986834,7500300,51.5,51.81,52.15,51.36,1,52.52,#N/A,1,0.03202986834,#N/A,1,0.03202986834,#N/A
65.02,65.07,63.72,51.52,-0.01904036558,5789500,52.08,51.74,52.65,51.5,2,#N/A,51.52,2,#N/A,-0.01904036558,2,#N/A,-0.01904036558
63.99,64.34,63.82,51.73,0.004076086957,7553800,51.74,51.76,52.18,51.53,1,51.73,#N/A,1,0.004076086957,#N/A,0,#N/A,#N/A
63.76,64.06,63.44,51.39,-0.00657258844,4655600,51.8,51.62,51.94,51.01,0,#N/A,#N/A,2,#N/A,-0.00657258844,0,#N/A,#N/A
63.97,64.07,63.27,51.15,-0.004670169294,6446600,51.7,50.96,52.22,50.73,2,#N/A,51.15,0,#N/A,#N/A,0,#N/A,#N/A
63.28,63.7,62.78,51.27,0.002346041056,4984500,50.86,50.64,50.98,49.71,1,51.27,#N/A,1,0.002346041056,#N/A,1,0.002346041056,#N/A
63.25,63.72,62.97,50.89,-0.007411741759,3975500,50.83,50.56,51.1,50.25,0,#N/A,#N/A,2,#N/A,-0.007411741759,2,#N/A,-0.007411741759
63.16,63.42,62.43,50.72,-0.003340538416,4228900,50.64,50.8,51.06,50.4,2,#N/A,50.72,0,#N/A,#N/A,0,#N/A,#N/A
62.15,62.99,62.1,50.75,0.0005914826498,3350300,51.03,50.75,51.1,50.03,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
62.87,63.62,62.56,51.18,0.008472906404,4961400,50.77,51.33,51.87,50.77,0,#N/A,#N/A,1,0.008472906404,#N/A,1,0.008472906404,#N/A
63.21,63.94,63.04,51.48,0.005861664713,4351400,51.43,52.42,52.48,51.36,0,#N/A,#N/A,2,#N/A,0.005861664713,0,#N/A,#N/A
64.05,64.5,63.52,51.88,0.00777000777,8501400,52.39,52.96,53.1,52.03,1,51.88,#N/A,1,0.00777000777,#N/A,0,#N/A,#N/A
64.01,64.32,63.1,51.15,-0.01407093292,6520800,52.83,53.53,53.45,52.35,2,#N/A,51.15,2,#N/A,-0.01407093292,2,#N/A,-0.01407093292
63.38,63.88,62.71,51.45,0.005865102639,4324400,53.62,53.12,53.74,53.03,0,#N/A,#N/A,1,0.005865102639,#N/A,0,#N/A,#N/A
63.72,64.02,62.91,51.67,0.004275996113,3050400,53.18,54.17,54.38,52.73,1,51.67,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
64.37,64.87,63.32,51.2,-0.009096187343,4740800,54.22,54.36,55.09,53.97,0,#N/A,#N/A,2,#N/A,-0.009096187343,2,#N/A,-0.009096187343
63.64,63.78,63.17,51.08,-0.00234375,4285400,54.13,54.89,55,54.02,2,#N/A,51.08,0,#N/A,#N/A,0,#N/A,#N/A
63.29,64.44,63.24,51.77,0.0135082224,4063100,55.19,55.98,56.05,55.19,0,#N/A,#N/A,1,0.0135082224,#N/A,1,0.0135082224,#N/A
64.26,65.05,63.9,52.45,0.01313502028,4828800,56.08,56.23,56.3,55.45,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
64.94,65.73,64.76,52.52,0.001334604385,6533900,56.28,55.86,56.65,55.5,1,52.52,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
64.97,65.1,63.92,51.73,-0.0150418888,4693000,55.66,55.89,56.06,55.56,0,#N/A,#N/A,2,#N/A,-0.0150418888,0,#N/A,#N/A
64.14,64.15,63.63,51.69,-0.0007732456988,4065000,55.55,55.36,55.98,55.29,0,#N/A,#N/A,1,-0.0007732456988,#N/A,0,#N/A,#N/A
63.82,64.14,62.69,50.61,-0.0208937899,4404100,55.39,54.89,55.48,54.61,0,#N/A,#N/A,2,#N/A,-0.0208937899,2,#N/A,-0.0208937899
62.84,63.12,61.71,50.02,-0.01165777514,5447500,54.78,52.93,55.2,52.58,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
62.12,62.33,61.8,49.99,-0.000599760096,4094000,53.09,52.99,53.55,52.68,0,#N/A,#N/A,1,-0.000599760096,#N/A,0,#N/A,#N/A
61.78,62.29,61.48,49.93,-0.001200240048,4400200,53,51.96,53.29,51.57,2,#N/A,49.93,2,#N/A,-0.001200240048,0,#N/A,#N/A
62.34,62.51,61.71,50.1,0.003404766673,2945200,52.11,51.6,52.57,51.42,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
62.39,62.59,62.07,50.45,0.006986027944,3384600,51.6,52.1,52.39,51.3,1,50.45,#N/A,1,0.006986027944,#N/A,1,0.006986027944,#N/A
61.95,62.04,61.35,49.68,-0.01526263627,3724100,51.58,52.05,52.12,51.31,0,#N/A,#N/A,2,#N/A,-0.01526263627,2,#N/A,-0.01526263627
61.54,61.6,60.5,49.09,-0.01187600644,4614500,51.88,51.52,51.97,51.22,0,#N/A,#N/A,1,-0.01187600644,#N/A,0,#N/A,#N/A
60.9,61.09,59.39,48.47,-0.01262986352,5447700,51.39,50.46,52.16,50.14,2,#N/A,48.47,2,#N/A,-0.01262986352,0,#N/A,#N/A
60.12,60.31,59.66,48.57,0.002063131834,6641200,50.99,50.79,51.14,50.2,1,48.57,#N/A,1,0.002063131834,#N/A,0,#N/A,#N/A
59.5,59.64,57.2,46.83,-0.03582458308,11589300,50.59,48.38,50.73,48.16,2,#N/A,46.83,2,#N/A,-0.03582458308,2,#N/A,-0.03582458308
58.24,60.42,58.13,48.76,0.04121289772,7710400,48.45,49.1,49.63,46.64,0,#N/A,#N/A,1,0.04121289772,#N/A,1,0.04121289772,#N/A
60.26,60.67,60.05,48.92,0.003281378179,5637100,49.27,49.34,49.92,48.48,1,48.92,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
60.58,60.62,59.8,48.34,-0.01185609158,4491300,49.44,48.73,49.72,48.39,2,#N/A,48.34,2,#N/A,-0.01185609158,2,#N/A,-0.01185609158
60.24,61.48,60.24,49.51,0.02420355813,5880700,48.95,50.22,50.63,48.81,1,49.51,#N/A,1,0.02420355813,#N/A,1,0.02420355813,#N/A
61.49,61.65,60.78,49.3,-0.00424156736,3924800,50.28,50.77,51.16,50.25,0,#N/A,#N/A,2,#N/A,-0.00424156736,0,#N/A,#N/A
60.86,61.39,60.77,49.14,-0.003245436105,3675900,50.76,50.84,51.09,50.33,2,#N/A,49.14,0,#N/A,#N/A,0,#N/A,#N/A
62.07,62.12,61.06,49.49,0.007122507123,5426800,50.89,51.82,52.63,50.74,1,49.49,#N/A,1,0.007122507123,#N/A,1,0.007122507123,#N/A
60.53,60.87,60.03,48.65,-0.01697312588,4053500,51.2,52.21,52.61,51.04,2,#N/A,48.65,2,#N/A,-0.01697312588,2,#N/A,-0.01697312588
60.05,60.65,59.52,48.67,0.0004110996917,3506400,52.19,52.51,52.74,51.11,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
60.75,61.24,60.51,48.95,0.005753030614,4442800,52.57,53.61,53.82,52.55,1,48.95,#N/A,1,0.005753030614,#N/A,0,#N/A,#N/A
60.84,61.04,60.23,48.91,-0.0008171603677,3008800,53.85,53.87,54.37,53.66,2,#N/A,48.91,2,#N/A,-0.0008171603677,0,#N/A,#N/A
60.6,61.61,60.55,49.69,0.01594765897,3826700,53.87,54.15,54.43,53.2,1,49.69,#N/A,1,0.01594765897,#N/A,1,0.01594765897,#N/A
61.52,61.79,60.85,49.37,-0.006439927551,4686600,54.14,53.96,54.62,53.66,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
60.86,61.36,60.24,49.01,-0.007291877658,4688300,54.15,51.46,54.67,51.03,2,#N/A,49.01,2,#N/A,-0.007291877658,0,#N/A,#N/A
60.85,61.53,60.71,49.24,0.004692919812,4675400,51.38,52.15,52.3,50.71,1,49.24,#N/A,1,0.004692919812,#N/A,1,0.004692919812,#N/A
60.6,60.75,60,48.53,-0.01441917141,3381500,52.25,51.84,52.35,51.19,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
59.62,59.99,58.91,47.57,-0.01978157841,7475500,51.92,50.31,51.92,49.81,2,#N/A,47.57,2,#N/A,-0.01978157841,2,#N/A,-0.01978157841
59.09,60.8,58.79,48.84,0.02669749842,7530900,51.17,50.63,51.45,50.23,0,#N/A,#N/A,1,0.02669749842,#N/A,1,0.02669749842,#N/A
60.17,60.7,59.67,49,0.003276003276,6778400,50.23,49.95,50.52,48.95,1,49,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
60.26,60.33,59.47,48.48,-0.0106122449,5404000,49.87,49.47,50.74,49.04,2,#N/A,48.48,2,#N/A,-0.0106122449,0,#N/A,#N/A
60,61.86,59.89,49.76,0.02640264026,7535600,49.57,50.12,50.3,49,1,49.76,#N/A,1,0.02640264026,#N/A,0,#N/A,#N/A
60.13,60.13,58.07,47.9,-0.03737942122,10782800,48.26,47.86,48.6,47.56,2,#N/A,47.9,2,#N/A,-0.03737942122,2,#N/A,-0.03737942122
58.68,61.2,58.67,49.86,0.04091858038,6237000,47.79,48.15,48.56,47.4,1,49.86,#N/A,1,0.04091858038,#N/A,1,0.04091858038,#N/A
61.5,62.16,60.73,49.73,-0.002607300441,5823400,48.06,48.29,49.15,48.01,2,#N/A,49.73,2,#N/A,-0.002607300441,0,#N/A,#N/A
60.86,61.41,60.46,49.85,0.002413030364,4041100,48.32,48.72,48.82,47.87,1,49.85,#N/A,1,0.002413030364,#N/A,0,#N/A,#N/A
60.83,60.88,59.53,49.14,-0.01424272818,4894200,48.18,47,48.69,46.74,0,#N/A,#N/A,2,#N/A,-0.01424272818,2,#N/A,-0.01424272818
59.8,60.21,58.91,48.55,-0.01200651201,3982800,46.8,46.92,47.2,46.7,2,#N/A,48.55,0,#N/A,#N/A,0,#N/A,#N/A
59.74,61.91,59.53,50.53,0.04078269825,6438500,46.82,47.37,47.61,46.81,0,#N/A,#N/A,1,0.04078269825,#N/A,1,0.04078269825,#N/A
61.68,62.12,61.32,50.7,0.003364338017,6818300,47.21,46.91,47.76,46.77,1,50.7,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
60.88,61,59.67,49.67,-0.02031558185,4150100,46.96,46.02,47.23,45.42,0,#N/A,#N/A,2,#N/A,-0.02031558185,2,#N/A,-0.02031558185
60.38,61.27,59.63,48.94,-0.0146970002,4976100,45.89,44.82,46.63,44.35,2,#N/A,48.94,0,#N/A,#N/A,0,#N/A,#N/A
60.01,61.03,59.67,49.21,0.005516959542,3700500,44.81,45.22,45.79,44.53,1,49.21,#N/A,1,0.005516959542,#N/A,1,0.005516959542,#N/A
60.23,60.59,59.71,49.14,-0.001422475107,4844000,45.28,45.54,45.75,45.03,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
60.11,60.44,59.39,49.05,-0.001831501832,3687300,45.63,45.83,46.24,45.04,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
60.11,60.34,59.59,48.74,-0.006320081549,2975500,45.85,46.65,47.06,45.79,0,#N/A,#N/A,2,#N/A,-0.006320081549,2,#N/A,-0.006320081549
59.9,60.08,59.32,48.69,-0.001025851457,4533400,46.25,47.31,47.47,46.25,2,#N/A,48.69,0,#N/A,#N/A,0,#N/A,#N/A
59.69,60.7,59.69,48.87,0.003696857671,3959700,47.39,47.42,48.03,47.14,0,#N/A,#N/A,1,0.003696857671,#N/A,0,#N/A,#N/A
60.17,60.37,59.29,48.93,0.001227747084,4707800,47.46,48.77,48.12,47.46,0,#N/A,#N/A,2,#N/A,0.001227747084,0,#N/A,#N/A
60.17,61.56,60.13,50.07,0.02329858982,2806500,48.95,49.68,49.71,48.54,1,50.07,#N/A,1,0.02329858982,#N/A,1,0.02329858982,#N/A
61.04,61.08,59.66,48.83,-0.02476532854,4070500,49.67,47.79,49.84,47,0,#N/A,#N/A,2,#N/A,-0.02476532854,2,#N/A,-0.02476532854
59.83,59.93,58.62,48.11,-0.01474503379,4341000,48.28,48.11,49.18,47.77,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
58.73,58.75,57.84,47.96,-0.003117854916,3257100,47.76,46.71,47.76,46.28,2,#N/A,47.96,0,#N/A,#N/A,0,#N/A,#N/A
58.55,59.16,58.38,48.03,0.001459549625,2778300,46.84,46.88,47.38,46.11,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
58.92,59.18,58.47,48.17,0.002914844889,2757300,46.99,47.52,48.21,46.29,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
59.56,59.77,59,48.35,0.003736765622,3355800,48.21,47.74,48.79,47.35,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
59.05,59.52,58.6,48.63,0.005791106515,3053800,47.7,48.42,48.53,47.18,0,#N/A,#N/A,1,0.005791106515,#N/A,1,0.005791106515,#N/A
59.53,59.93,59.42,48.89,0.005346493934,2575100,48.37,48.91,49.11,48.15,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
59.74,60.88,59.68,49.07,0.003681734506,3966800,49.14,48.42,49.26,48.31,0,#N/A,#N/A,2,#N/A,0.003681734506,0,#N/A,#N/A
60.14,60.9,59.73,49.76,0.01406154473,4062600,48.7,49.7,49.81,48.58,1,49.76,#N/A,1,0.01406154473,#N/A,1,0.01406154473,#N/A
61.16,61.25,60.3,49.46,-0.006028938907,3082200,49.65,49.3,50.19,49.19,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
60.15,60.5,59.99,49.06,-0.008087343308,3418900,49.33,48.06,49.65,47.81,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
